"FIPS","Metro-Name","Population","PCT female","PCT 0-4","PCT 5-9","PCT 10-14","PCT 15-17","PCT 18-24","PCT 25-34","PCT 35-44","PCT 45-54","PCT 55-64","PCT 65-74","PCT 75-84","PCT 85 plus","PCT married","PCT less than HS","PCT BS plus","PCT MS plus","PCT unemployed","Median HH Income","Gini Index","PCT Occupied Housing","Median Gross Rent","Commute under 10","Commute 10-19","Commute 20-29","Commute 30-39","Commute 40-59","Commute 60-89","Commute 90 plus","PCT Health Insured","PCT Public HI","PCT Private HI"
16700,"Charleston-North Charleston, South Carolina",744195,51.15,6.25,6.46,6,3.55,9.44,15.85,12.92,13.17,12.54,8.75,3.62,1.46,46.48,9.9,34.1,12.19,5.76,57666,0.4712,87.78,1054,9.34,25.62,23.12,20.01,11.48,3.87,1.38,88.09,30.88,69.69
16740,"Charlotte-Concord-Gastonia, South Carolina",370632,51.53,6.14,6.8,6.82,4.1,8.28,12.12,13.53,14.22,12.79,9.5,4.25,1.43,51.08,12.57,28.1,9.21,7.08,54921,0.456,91.41,848,9.33,25.96,18.2,19.27,15.48,5.45,1.63,89.82,31.39,70.44
17900,"Columbia, South Carolina",808377,51.42,5.89,6.15,6.53,3.91,12.08,13.7,12.54,13.12,12.49,8.38,3.8,1.42,44.22,10.95,31.93,12.09,7,52728,0.4586,87.87,889,12.82,28.6,23.33,17.86,9.25,3.1,1.66,89.22,32.49,69.59
22500,"Florence, South Carolina",206109,53.18,6.19,6.99,6.45,4.06,9.02,12.16,12.32,13.32,13.54,9.75,4.47,1.73,44.22,16.82,20.97,7.38,10.65,40888,0.478,87.38,699,14.29,35.67,20.4,13.65,7.46,2.92,2.49,88.65,41.41,59.63
23500,"Gaffney, South Carolina",56549,51.32,5.9,6.16,7.38,4.12,9.75,12.13,12.33,13.8,12.79,9.36,4.47,1.81,45.64,21.7,15.04,5.35,7.78,35286,0.5023,84.37,663,16.7,34.65,16.82,15.17,10.9,3.48,1.08,87.44,41.99,58.99
23860,"Georgetown, South Carolina",61065,52.58,4.79,5.76,5.24,3.81,7.06,9.32,10.31,12.57,15.99,15.83,7.06,2.26,52.23,13.53,27.11,10.4,9.58,46967,0.4928,71.73,918,18.35,28.33,15.96,13.52,9.4,7.07,3.23,85.71,47.45,59.12
24860,"Greenville-Anderson-Mauldin, South Carolina",872463,51.38,6.07,6.5,6.33,3.85,10.2,12.78,12.47,13.56,12.69,9.27,4.57,1.69,49.77,14.27,27.76,10.2,6.1,49371,0.4637,88.94,787,11.59,32.3,23.38,16.5,8.98,2.27,1.23,88.2,33.11,66.92
24940,"Greenwood, South Carolina",94769,53.01,6,6.29,6.35,3.85,9.78,11.61,11.65,13.21,13.15,10.35,5.29,2.46,43.57,17.93,21.01,7.28,9.61,38074,0.4754,83.86,659,18.48,33.87,17.07,9.93,9.59,5.84,1.86,85.9,41.83,58.18
25940,"Hilton Head Island-Bluffton-Beaufort, South Carolina",206781,50.39,5.7,5.89,5.37,2.89,9.51,12.08,10.4,11.07,13.36,14.8,6.45,2.47,53.46,9.12,36.56,14.88,6.93,56945,0.4765,72.89,1073,14.76,30.85,18.07,14.4,9.3,4.15,1.84,86.17,40.47,65.73
34820,"Myrtle Beach-Conway-North Myrtle Beach, South Carolina",310186,51.56,5.08,5.31,5.39,3.24,7.98,12.15,11.56,12.95,15.05,13.92,5.68,1.7,49.79,10.72,22.97,7.85,7.11,46475,0.4462,63.14,883,12.39,34.63,23.54,15.47,6.5,2.06,1.38,84.4,41.67,60.03
35140,"Newberry, South Carolina",37914,51.22,6,6.2,6.21,3.74,9.8,10.92,11.5,13.2,14.11,10.89,5.12,2.32,47.52,19.55,17.15,5.5,8.12,39600,0.4498,82.14,738,16.55,28.66,20.48,12.52,11.85,5.75,1.98,90.09,41.63,63.01
36700,"Orangeburg, South Carolina",89116,53.11,5.76,6.4,6.4,3.87,10.98,11.76,10.14,13.03,13.79,10.6,5.13,2.14,37.3,15.91,20.14,8.06,9.71,34943,0.4896,77.4,668,11.97,29.77,18.05,12.03,12.62,10.57,2.09,86.12,44.32,54.11
42860,"Seneca, South Carolina",75926,50.72,5.27,5.59,5.88,3.6,7.93,11.05,10.73,12.91,15.13,13.31,6.43,2.18,52.84,15.93,24.18,10.01,6.56,43978,0.4805,78.87,707,13.55,34.07,20.76,12.37,8.4,4.51,2.99,86.98,41.74,63.54
43900,"Spartanburg, South Carolina",325504,51.56,6.06,6.51,6.65,4.05,9.41,12.63,12.22,13.87,12.88,9.38,4.6,1.73,48.08,15.45,22.79,8.28,6.32,46431,0.457,88.86,737,12.62,32.79,23.43,16.52,7.92,2.5,1.83,88.16,36.88,63.85
44940,"Sumter, South Carolina",107379,51.86,6.81,7.01,6.61,4.05,10.75,13.49,11.25,12.68,12.27,8.8,4.59,1.67,44.78,16.76,19.51,7.29,11.42,41946,0.4512,87.07,762,15.09,39.88,18.41,10,6.94,5.93,1.9,87.48,42.05,59.87
10100,"Aberdeen, South Dakota",42608,50.91,6.32,7.35,6.12,4,10.01,13.04,10.95,12.38,13.25,8.18,5.68,2.73,53.75,8.04,28.45,8.54,1.78,54533,0.4505,90.49,647,35.88,40.87,9.92,5.12,2.55,1.02,0.31,92.39,27.87,77.1
15100,"Brookings, South Dakota",33697,49.1,6.1,5.81,5.29,2.98,27.01,13.42,9.51,9.29,9.76,5.97,3.34,1.53,43.25,3.95,40.42,14.41,3.3,53473,0.4343,89.05,698,33.67,41.9,9.11,3.21,2.98,2.4,1.19,93.57,19.04,84.14
26700,"Huron, South Dakota",18163,49.24,8.76,7.72,6.86,3.3,6.92,13.97,10,12.1,13.9,8.1,5.69,2.67,56.32,16.79,19.55,3.65,2.07,48995,0.3977,90.48,579,36.91,40.08,8.54,5.44,2.17,2.94,0.3,92.88,36.2,69.52
33580,"Mitchell, South Dakota",23157,49.87,6.22,7.37,6.42,4.06,9.75,12.21,11.7,11.95,13.29,8.7,5.2,3.13,55.11,8.93,23.67,5.94,3.47,50463,0.4302,92.9,711,42.6,33.74,10.41,3.52,1.94,2.6,0.79,93.19,28.61,78.91
38180,"Pierre, South Dakota",21956,50.32,7.02,7.89,5.22,3.6,7.04,13.76,11.41,13.36,14.43,9.18,4.62,2.46,53.53,8.61,32.92,10.35,1.83,60097,0.4221,90.56,626,41.78,43.73,4.27,3.88,1.52,0.43,0.77,92.37,28.37,76.89
39660,"Rapid City, South Dakota",143711,49.4,6.54,7.05,6.01,3.65,8.86,13.53,11.57,12.14,14.43,9.69,4.6,1.92,53.03,6.25,28.33,9.14,3.65,52683,0.4377,90.18,802,18.68,41.32,19.89,7.86,4.02,1.98,1.24,88.85,33.81,70.78
43580,"Sioux City, South Dakota",14929,49.59,5.57,6.55,7.91,4.56,7.17,10.47,12.87,14.31,14.01,9.56,4.27,2.75,59.7,8.65,30.63,11.36,2.06,65434,0.436,91.81,781,25.95,26.48,20.3,11.19,7.63,2.43,1.26,92.72,25.2,80.96
43620,"Sioux Falls, South Dakota",250564,49.9,7.74,7.33,7.11,3.81,8.65,15.4,13.18,12.5,11.95,7.09,3.36,1.87,53.17,7.48,32.48,9.77,3.07,62047,0.433,94.24,771,16.34,42.02,23.55,8.1,3.55,1.52,1.15,92.86,24.63,79.48
43940,"Spearfish, South Dakota",25018,50.27,4.56,5.64,4.94,3.09,13.03,11.9,10.1,11.72,16.03,10.95,5.36,2.67,51.46,6.24,30.87,10.32,3.12,49275,0.4337,79.9,687,31.18,37.57,11.03,7.52,5.35,1.78,1.65,89.72,31.46,74.9
46820,"Vermillion, South Dakota",13907,49.99,5.2,4.54,4.75,2.72,32.78,12.97,8.67,8.2,9.07,6.31,2.99,1.78,37.12,5,49.25,22.12,6.43,41773,0.5062,89.96,716,49.81,20.65,7.48,4.63,7.33,2.97,0.91,91.03,23.1,78.64
47980,"Watertown, South Dakota",27963,49.35,6.25,7.22,6.68,4.13,8.4,12.9,11.68,13.04,13.65,8.24,5.18,2.62,53.44,8.3,21.65,3.93,2.47,52025,0.4384,93.12,680,32.83,45.09,8.07,3.99,1.71,1.1,1.83,93.65,30.12,76.63
49460,"Yankton, South Dakota",22660,47.99,5.79,5.43,6.38,3.66,8.76,11.87,11.86,14.36,14.26,9.13,6.19,2.32,52.54,8.87,27.53,9.92,2.79,50029,0.4957,93.37,609,40.05,36.09,8.41,4.34,2.4,2.47,1.78,93.69,33.21,76.53
11940,"Athens, Tennessee",52569,51.25,5.18,5.51,6.96,3.85,8.28,11.32,11.91,14.14,13.96,11.08,6.04,1.76,51.32,16.05,15.36,5.48,8.34,39990,0.4538,87.02,624,15.87,29.93,18.48,16.78,8.89,4.98,1.77,89.58,42.47,61.76
15140,"Brownsville, Tennessee",17944,53.17,6.04,7.2,6.07,4.01,7.43,12.64,11.27,13.82,14.89,9.93,4.08,2.62,43.79,19.16,12.36,4.59,6.81,36118,0.4979,84.37,613,20.22,28.53,17.11,14.95,11.89,4.94,0.92,89.56,44.95,56.63
16860,"Chattanooga, Tennessee",397598,51.7,5.82,5.81,6,3.47,9.03,13.65,12.5,13.35,13.65,9.57,5.04,2.09,48.26,12.08,28.6,10.17,5.98,49873,0.4816,88.77,785,12.15,32.67,25.02,14.7,6.83,2.24,1.44,90.4,33.76,69.16
17300,"Clarksville, Tennessee",192120,49.93,8.61,7.49,7.09,3.84,11.56,19.12,13.21,11.27,9.11,5.33,2.59,0.78,53.99,8.15,26.23,8.26,7.45,53737,0.4172,87.98,931,10.25,29.75,24.54,15.95,9.25,6.46,1.24,90.56,30.79,72.87
17420,"Cleveland, Tennessee",120388,51.17,5.58,6.11,6.42,4.01,9.69,11.88,12.75,14.12,12.82,9.88,5.15,1.6,53.75,16.37,20.17,7.71,7.09,45570,0.4668,90.43,735,15.88,35.8,18.03,11.96,10.23,3.01,1.44,88.03,36.16,64.59
18260,"Cookeville, Tennessee",109133,50.48,5.56,5.67,6.23,3.72,12.82,11.73,11.48,12.6,12.74,10.49,5.4,1.57,49.43,16.77,20.3,7.36,6.77,36898,0.5017,88.85,629,11.18,30.05,21.47,19.94,7.74,4.58,2.35,89.23,40.26,61.36
18900,"Crossville, Tennessee",58178,50.99,4.89,5.41,4.57,3.09,6.29,9.78,9.73,12.17,14.56,17.31,9.68,2.52,57.5,15.42,18.58,6.7,7.64,40994,0.4344,86.39,666,14.44,36.66,21.31,11.75,7.67,3.27,1.73,88.2,50.72,61.33
19420,"Dayton, Tennessee",32478,50.65,5.84,6.8,6.19,4.09,9.05,11.17,12.21,13.63,13.19,10.86,4.98,1.98,50.2,22.72,14.19,5.09,7.94,39368,0.466,86.44,637,19.52,31.23,16.07,12.35,9.67,6.67,1.02,89.07,44.71,58.77
20540,"Dyersburg, Tennessee",37751,51.79,5.99,6.78,6.94,4.35,8.54,11.19,12.8,13.91,12.98,9.88,4.43,2.22,53.43,16.49,18.09,6.46,7.33,44386,0.4762,91.1,654,24.84,36.65,14.28,7.92,6.95,4.28,2.39,90.17,38.87,62.76
24620,"Greeneville, Tennessee",68520,51.14,4.62,4.96,6.29,3.94,8.44,10.39,12.31,14.19,14.6,12.11,6.21,1.95,51.21,17.16,14.97,5.32,7.25,38266,0.4568,84.27,572,13.87,32.91,23.41,13.82,7.57,3.55,1.62,89.25,44.95,59.91
27180,"Jackson, Tennessee",129538,52.47,6.25,5.85,6.85,4.06,11.05,12.25,11.67,13.03,13.12,9.24,4.8,1.83,46.58,12.83,23.38,8.36,6.68,43552,0.4676,86.15,808,14.31,44.66,18.67,10.31,5.11,2.74,1.36,89.78,38.87,63.5
27740,"Johnson City, Tennessee",200767,51.17,4.88,5.24,5.85,3.46,10.42,12.19,12.16,13.61,13.75,10.76,5.75,1.92,50.12,13.41,25.47,10.1,6,40429,0.4863,87.18,670,16.11,32.17,23.46,13.82,7.17,1.63,1.64,89.12,39.58,63.87
28700,"Kingsport-Bristol-Bristol, Tennessee",212921,51.42,5.01,5.45,5.87,3.71,7.72,10.74,12.1,14.48,14.61,11.79,6.23,2.3,52.51,14.99,19.64,7.54,6.95,41309,0.4685,88.31,627,12.81,35.08,21.52,15.8,7.87,2.38,1.4,90.33,44.01,62.42
28940,"Knoxville, Tennessee",862490,51.12,5.45,5.84,5.95,3.72,10.03,12.32,12.27,13.7,13.49,10.17,5.12,1.94,51.43,12.09,28.32,11.11,6.07,49820,0.4786,88.16,779,10.64,30.61,24.37,16.45,9.31,2.83,1.43,90.44,35.76,68.29
29980,"Lawrenceburg, Tennessee",42591,50.72,6.86,7.07,6.85,4.26,7.64,11.56,11.64,13.93,12.66,10.03,5.02,2.48,54.7,19.18,12.22,5.12,8.81,41522,0.4213,88.44,621,15.91,27.57,16.97,13.93,11.57,7.37,4.71,84.87,39.99,58.17
30280,"Lewisburg, Tennessee",31753,50.56,5.75,6.55,7.09,4.36,7.69,12.19,13.17,14.11,13.77,9.39,4.37,1.55,51.14,14.7,13.43,3.77,6.52,46837,0.4283,89.37,690,14.64,27,7.57,15.36,20.61,9.71,2.88,89.74,35.5,67.81
32280,"Martin, Tennessee",33776,51.25,5.23,5.51,5.34,3.57,16.77,10.7,10.61,12.41,12.7,9.46,5.54,2.16,47.47,15.98,20.83,7.47,8.32,36550,0.4432,87.27,590,23.55,34.21,18.77,10.25,6.74,3.85,1.35,90.36,39.09,66.91
32660,"McMinnville, Tennessee",40210,50.64,6.05,6.45,7.26,4.06,7.95,11.59,13.17,13.43,13.19,9.9,5.3,1.64,49.32,20.68,14.36,5.78,6.82,36765,0.4669,87.98,619,12.98,39.01,15.51,12.12,7.7,5.11,3.9,86.89,44.22,56.02
32820,"Memphis, Tennessee",1038617,52.19,7.03,6.81,7.05,4.27,9.73,14.15,12.66,13.2,12.57,7.58,3.49,1.47,40.23,12.5,29.32,11.4,8.53,49408,0.5058,87,889,9.49,28.2,26.5,19.53,9.5,2.48,1.12,87.58,35.53,62.64
34100,"Morristown, Tennessee",116352,51.02,5.61,6.21,6.18,4.04,8.57,11.21,12.37,14.17,13.35,10.95,5.47,1.87,52.95,17.35,16.33,6.14,6.98,43683,0.4541,87.01,682,12.74,34.06,20.1,12.82,10.32,4.4,1.82,88.22,42.36,59.84
34980,"Nashville-Davidson--Murfreesboro--Franklin, Tennessee",1830410,51.21,6.48,6.74,6.51,3.88,9.48,14.96,13.74,13.69,12.12,7.57,3.51,1.33,50.07,10.89,33.99,11.87,5.04,59365,0.466,92.43,951,8.91,25.41,21.13,18.07,13.52,5.84,1.76,89.42,28.52,70.77
35460,"Newport, Tennessee",35262,51.16,5.14,6,5.99,3.47,7.47,10.63,11.8,14.41,15.07,12.56,6.02,1.44,46.9,21.02,11.39,4.33,9.61,32027,0.4754,83.19,547,12.63,25.42,17.01,14.75,19.08,6.74,1.98,87.16,50.64,51.11
37540,"Paris, Tennessee",32263,51.56,5,6.56,5.75,3.67,6.98,10.32,11.38,13.81,14.47,13.16,6.85,2.05,54.06,15.02,15.86,6.94,6.66,40415,0.4656,78.59,611,22.97,35.46,16.5,8.53,7.82,2.46,2.36,89.66,46.27,62.16
42940,"Sevierville, Tennessee",95523,50.95,5.44,5.52,6.4,3.75,8.38,11.75,12.01,14.28,14.38,11.26,4.95,1.86,54.4,16.55,17.99,6.32,6.22,44473,0.4305,64.86,734,10.56,29.02,20.54,19.55,10.85,3.21,1.49,82.57,39.42,56.04
43180,"Shelbyville, Tennessee",46854,50.64,6.74,6.41,8.36,4.25,8.45,13.23,12.62,13.47,11.91,9.03,3.69,1.84,52.89,18.66,15.65,4.75,5.61,47117,0.4527,90.81,734,17.84,32.27,12.87,10.77,13.61,7.93,1.25,87.49,41.17,60.33
46100,"Tullahoma-Manchester, Tennessee",101773,51.14,5.61,6.29,6.58,3.99,9.26,11.29,11.93,13.44,13.64,10.38,5.59,1.98,55.16,13.76,19.63,7.46,6.19,47082,0.4649,88.25,666,18.87,29.69,19.7,14.21,8.22,4.13,2.1,90.52,39.68,66.51
46460,"Union City, Tennessee",30659,52.12,5.7,5.41,6.76,4.13,8.2,10.48,12.49,13.3,14.3,11.21,5.91,2.11,51.07,16.94,15.61,5.43,8.29,38063,0.4558,87.41,584,25.06,31.58,17,11.74,6.28,2.98,2.59,88.23,42.47,61.57
10180,"Abilene, Texas",169000,49.37,6.87,6.75,6.38,3.79,13.25,14.55,11.31,11.38,11.23,7.89,4.68,1.91,48.19,14.07,21.52,6.82,4.35,48156,0.4612,85.14,832,22.05,45.43,14.78,6.88,2.77,1.48,1.91,84.69,32.11,64.96
10860,"Alice, Texas",41318,51.27,7.91,7.96,7.74,4.7,9.45,12.98,12.03,11.66,11.26,8.1,4.36,1.83,47.23,27.01,11.27,2.54,5.34,41103,0.4879,83.44,742,16.58,31.29,3.65,22.88,6.09,10.96,5.39,80.93,33.7,54.52
11100,"Amarillo, Texas",261827,49.7,7.27,7.81,6.68,4.15,9.71,14.86,12.65,12.06,11.83,7.4,4.03,1.53,49.83,15.2,23.48,7.55,3.88,53665,0.4593,89.19,816,17.41,45.36,18.34,8.75,3.74,2.3,1.35,84.13,29.32,65.44
11380,"Andrews, Texas",17577,48.91,9.07,8.84,8.37,4.89,9.71,13.16,13.79,12.18,9.8,5.46,3.53,1.18,55.53,25.43,9.8,3.42,4.54,70753,0.454,87.82,997,39.19,29.09,2.35,9.25,9.3,6.24,2.05,84.57,25.19,65.8
11980,"Athens, Texas",79687,51.26,5.67,5.77,6.45,3.99,8.02,10.58,10.88,12.89,14.49,12.16,6.86,2.24,55.23,16.69,18.11,6.09,6.17,44888,0.4615,74.92,778,16.71,25.72,14.17,12.55,10.42,9.6,6.83,80.83,40.35,57.34
12420,"Austin-Round Rock, Texas",2000590,49.92,6.64,6.79,6.7,3.82,9.97,17.36,15.44,12.88,10.51,6.22,2.62,1.03,47.4,10.67,42.95,15.14,4.7,69717,0.4625,92.12,1155,9.07,25.79,20.48,16.81,13,5.33,1.73,86.28,21.64,73.2
13060,"Bay City, Texas",36744,50.33,7.04,7.54,6.9,4.5,8.77,12.3,11.01,12.4,13.83,8.66,4.83,2.21,50.73,22.51,14.71,4.09,6.39,44896,0.469,71.92,773,26.8,25.87,18.3,12.5,8.05,3.37,2.98,79.21,35.98,53.93
13140,"Beaumont-Port Arthur, Texas",408663,49.42,6.74,6.8,6.43,4.04,9.37,13.83,12.47,13.08,12.8,8.18,4.5,1.73,47.82,14.47,17.57,5.19,6.23,48962,0.4798,86.44,797,14.83,32.88,22.87,15.6,6.71,3.75,1.71,81.37,32.5,59.77
13300,"Beeville, Texas",32729,39.25,5.95,5.79,6.25,3.47,10.78,17.45,14.42,13.66,10.5,6.66,3.46,1.62,39.76,27.29,9.23,3.53,6.29,45415,0.4692,79.78,872,30.11,31.21,6.77,11.01,8.84,7.87,1.57,78.19,33.18,55.29
13700,"Big Spring, Texas",37911,43.6,6.32,5.66,6.38,3.65,10.29,14.7,14.4,14.07,11.95,6.91,4.09,1.58,44.77,20.35,13.32,3.74,6.41,51084,0.4688,84.03,839,29.89,41.35,8.15,6.47,6.34,3.49,2.93,83.55,30.01,63.7
14300,"Bonham, Texas",33787,47.18,5.09,5.27,6.98,3.78,8.35,12.34,11.76,14.27,13.33,10.77,5.58,2.47,51.36,14.83,16.23,5.3,5.17,47875,0.4355,83.95,732,18.67,20.22,14.06,15.1,11.84,9.43,5.16,83.26,35.24,60.3
14420,"Borger, Texas",21704,50.06,6.87,7.9,6.79,4.44,8.69,12.38,12.48,11.75,13.38,8.4,5.09,1.83,49.41,14.51,13.73,3.77,5.19,50035,0.4443,73.52,726,35.92,35.67,7.84,6.3,8.34,2.82,1.66,83.71,36.17,62.08
14780,"Brenham, Texas",34667,50.39,5.67,5.38,6.6,3.88,11.48,9.67,10.53,12.62,13.85,10.92,5.45,3.95,49.7,15.44,23.91,7.22,6.17,55793,0.4607,76.95,854,22.3,37.34,14.15,7.69,6.57,5.62,2.79,86.01,33.12,68.21
15180,"Brownsville-Harlingen, Texas",420201,51.53,8.61,8.47,8.97,5.36,10.7,12.14,12.48,11.13,9.63,6.97,4.14,1.41,48.56,33.82,17.22,4.99,7.99,36095,0.4899,82.44,683,12.31,40.29,23.98,13.43,4.98,1.49,1.13,70.91,38.49,37.63
15220,"Brownwood, Texas",37787,50.4,5.59,5.99,6.92,4.18,9.27,11.79,11.12,12.53,13.41,10.92,6.31,1.95,53.55,14.39,17.77,5.39,4.3,43062,0.4809,74.23,691,19.8,46.69,19.16,7.05,2.35,1.06,1.58,85.16,37.76,62.01
17780,"College Station-Bryan, Texas",248554,49.49,6.23,5.64,5.88,3.28,24.8,15.1,10.54,9.68,8.92,5.82,2.78,1.32,39.42,14.84,35.28,15.87,5.01,45078,0.5073,87.42,885,17.81,45,18.3,8.64,3.59,1.95,1.38,85.73,22.52,71.91
18580,"Corpus Christi, Texas",450183,50.49,6.85,6.98,6.99,4.3,9.9,14.06,12.2,12.38,12.17,8.22,4.4,1.53,47.93,18.32,19.83,6.99,5.84,52883,0.4656,84.87,940,14.67,41.48,20.48,11.93,5.32,2.02,1.46,82,33.29,58.59
18620,"Corsicana, Texas",48239,50.82,7.17,6.97,7.67,4.52,8.49,11.39,11.8,12.92,12.66,9.68,4.8,1.95,53.76,22.76,15.61,5.53,9.43,45103,0.4523,83.94,761,19.55,31.44,14.26,11.56,8.17,6.84,3.84,80.98,37.36,53.96
19100,"Dallas-Fort Worth-Arlington, Texas",7104415,50.82,7.1,7.57,7.51,4.41,9.22,14.71,14.28,13.68,10.97,6.48,2.97,1.1,50.51,15.16,33.74,11.55,5.3,63870,0.4706,92.52,1022,8.65,24.11,20.04,19.36,14.37,6.32,1.94,82.63,25.28,64.68
19620,"Del Rio, Texas",48976,49.29,8.57,7.75,7.83,4.83,11.22,13.95,11.77,11.01,9.16,7.7,4.32,1.89,53.98,32.64,18.07,5.19,6.62,44609,0.4647,80.04,688,23.28,52.25,10.13,3.97,2.04,1.68,3.12,77.54,34.55,50.82
20300,"Dumas, Texas",22016,47.92,8.78,9.13,9.13,4.65,10.79,14,12.27,11.32,10.11,5.67,2.73,1.41,56.65,34.63,13.36,2.88,4.13,52469,0.3818,83.85,740,42.67,25.47,11.95,8,7.05,2.02,2.24,84.23,25.81,66.43
20580,"Eagle Pass, Texas",57471,50.37,9.48,8.93,8.07,5.55,11.93,12.56,12.13,10.89,9.29,6.31,4.09,0.78,51.81,40.78,11.82,3.1,12.85,37734,0.472,90.03,628,24.97,42.14,10.44,3.63,7.5,6.07,3.89,70.81,34.38,40.66
20900,"El Campo, Texas",41430,50.87,6.83,6.94,7.97,4.37,9.13,12.04,11.32,12.46,13,8.7,4.91,2.32,51.66,21.1,14.99,5.45,5.27,50145,0.49,87.27,727,28.62,30.29,10.72,8.4,9.28,7.12,2.84,81.9,32.88,57.81
21340,"El Paso, Texas",838527,50.98,7.86,7.5,7.97,4.74,11.58,14.52,12.56,11.74,10.13,6.35,3.64,1.42,46.06,23.26,22.08,6.97,6.98,43170,0.4624,90.61,789,9.98,31.83,25.69,17.46,7.55,2.39,1.62,77.7,33.89,50.05
23240,"Fredericksburg, Texas",25939,51.21,4.9,4.6,6.75,3.69,6.81,7.66,9.73,11.61,15.59,14.78,9.57,4.31,59.5,10.1,33.45,9.13,4.99,56267,0.471,82.89,869,26.78,27.26,18.4,12.24,3.14,2.74,3.21,81.85,39.79,61.76
23620,"Gainesville, Texas",39064,50.45,6.73,6.92,6.05,4.43,8.84,11.94,10.71,12.58,13.94,10.34,5.36,2.17,56.56,13.62,22.7,7.05,5.18,60027,0.4191,90.35,782,20.69,31.67,13.97,8.41,9.24,7.63,3.76,84.99,32.17,66.56
25820,"Hereford, Texas",18947,49.87,9.05,8,9.6,5.09,9.76,12.4,12.28,11.04,10.81,6.82,3.59,1.56,53.43,26.98,14.19,3.49,4.98,51543,0.3947,86.78,763,45.82,31.42,9.36,5.94,3.7,1.14,0.37,81.98,31.82,57.89
26420,"Houston-The Woodlands-Sugar Land, Texas",6636208,50.31,7.46,7.66,7.44,4.39,9.34,15.13,14.25,13.05,11.12,6.35,2.77,1.03,50.06,17.17,31.89,11.45,6.12,62922,0.487,90.89,995,7.7,22.94,18.81,20.31,15.63,8.39,2.31,81.14,26.43,61.36
26660,"Huntsville, Texas",85299,43.27,4.43,4.55,4.39,2.84,17.43,13.51,13.3,13.41,11.76,8.47,4.3,1.59,40.92,16.44,18.66,5.54,4.6,40578,0.4701,79.21,824,11.17,25.59,24.13,14.99,11.13,6.33,2.68,85.19,29.75,68.07
27380,"Jacksonville, Texas",51594,49.01,7,7.01,7.26,4.23,9.24,11.53,12.1,12.5,12.34,9.64,5.4,1.74,51.74,20.76,18.11,5.54,6.06,44294,0.451,84.49,684,19,30.22,16.54,15.51,9.23,4.11,2.69,80.29,38.69,55.97
28500,"Kerrville, Texas",50761,51.61,5.1,4.62,6.26,3.6,8.22,10.06,9.11,11.62,14.75,14.2,8.51,3.97,52.83,11.92,25.91,9.42,6.01,48698,0.4593,84.83,802,21.99,38.62,14.11,9.22,5.46,4.21,1.85,84.07,42.76,62.4
28660,"Killeen-Temple, Texas",432797,50.04,8.32,7.47,7.15,4.01,12.09,17.22,12.99,11.12,9.39,6.1,2.88,1.26,51.7,9.86,22.42,7.48,8.47,52353,0.4274,85.42,888,17.96,37.43,18.36,10.7,6.61,3.53,1.77,87.69,31.24,70.79
28780,"Kingsville, Texas",32104,48.39,6.92,7.42,6.13,4.09,20.17,13.66,10.3,9.42,9.12,7.26,4.34,1.17,40.93,22.83,23.77,7.38,9.56,41539,0.4656,82.62,797,32.92,37.93,9.94,6.77,6.65,1.77,2.23,81.27,34.91,56.94
29500,"Lamesa, Texas",13095,44.45,6.89,6.1,8.1,3.76,10.97,16.86,12.19,10.63,10.05,7.69,4.82,1.94,46.77,27.42,12.72,3.55,6.67,43201,0.4934,83.67,571,46.4,23.93,7,6.62,8.18,4.14,0.8,83.5,37.24,57.15
29700,"Laredo, Texas",269624,51.17,9.9,9,9.51,5.48,11.47,13.38,13.21,11.08,8.2,5.16,2.5,1.12,46.49,33.34,17.42,5.15,5.65,40442,0.4912,90.45,784,11.06,40.54,22.17,12.81,6.51,2.43,1.81,70.68,36.72,38
30220,"Levelland, Texas",23273,50.57,6.88,7.15,8.07,4.36,12.04,13.3,11.21,11.65,11.82,7.63,4.35,1.53,52.67,22.71,13.64,4.46,7.41,49184,0.4342,86.48,673,32.25,28.3,12.36,12.77,7.45,1.83,2.6,81.62,31.72,59.42
30980,"Longview, Texas",216934,50.12,6.99,7.11,6.82,3.94,9.22,13.17,12.08,12.61,12.74,8.44,4.93,1.94,48.75,16.95,18.46,5.63,5.63,48359,0.4557,86.3,795,19.19,31.34,19.36,14.04,7.65,2.83,2.48,81.06,33.2,59.05
31180,"Lubbock, Texas",309722,50.62,6.81,6.69,6.89,3.85,16.85,14.51,11.25,10.72,10.41,6.69,3.88,1.44,44.13,14.89,28.1,10.52,4.9,48709,0.4826,88.93,876,18.69,50.12,16.41,6.16,3.3,1.44,1.38,84.89,28.77,65.89
31260,"Lufkin, Texas",87700,51.3,6.92,7.46,7.22,4.46,8.98,12.66,12.21,12.79,12.02,8.7,4.42,2.14,49.73,18.86,16.74,5.46,7.59,46472,0.4527,84.59,774,22.64,45.07,14.17,7.48,4.03,1.85,2.58,80.49,36.5,55.15
32220,"Marshall, Texas",66606,51.18,6.55,7.84,6.86,4.34,8.91,11.86,12.02,12.82,13.19,9.18,4.46,1.97,54.3,15.96,18.81,5.38,7.16,48644,0.4779,82.46,743,17.32,35.01,18.85,14.21,7.48,2.28,1.09,84.01,32.46,62.77
